id,log_lsun,log_lsun_u,t_exp,t_exp_u,v_start,v_start_u,X,X_u,Z,Z_u,n,n_u
1709,8.954702159693088,0.9081678664961608,14.527639332990612,0.3394754073312476,6236.88390975582,0.4549170783970143,0.8177453789852666,0.8924845966175553,0.0316340079810829,0.6289698582036958,10.727640509699858,0.8638202548499294
1710,8.05421223088937,0.4078956838274272,13.381204773645624,0.0847121719212495,6260.767037613701,0.4719764554383583,0.8348712802919411,0.9495709343064708,0.0379993106135685,0.7575618305771427,10.048078842313744,0.524039421156872
1715,7.701576283840355,0.2119868243557527,13.599652801782124,0.1332561781738055,6908.80918725697,0.93486370518355,0.652977083762401,0.3432569458746701,0.0387870790645217,0.7734763447378126,9.929202509892065,0.4646012549460319
1717,8.877995121697941,0.8655528453877449,14.814542252084136,0.4032316115742524,6135.538393891233,0.3825274242080232,0.7970086108367422,0.8233620361224744,0.0044884404872389,0.0805745552977569,9.122804655435456,0.061402327717729
1723,8.343514538775292,0.5686191882084953,14.57076944032258,0.3490598756272396,6063.008817341352,0.330720583815251,0.7616410046831724,0.7054700156105747,0.0301135354395086,0.5982532412021941,10.522452183542544,0.7612260917712717
1724,8.334123911870694,0.5634021732614974,14.62241054976494,0.3605356777255425,5722.824147065606,0.0877315336182901,0.723134818259585,0.5771160608652833,0.0102871159119601,0.197719513372933,9.525117890049051,0.2625589450245266
1727,8.276579240117785,0.5314329111765472,14.527174746237248,0.3393721658304991,5604.842008367713,0.0034585774055093,0.7599737600995651,0.699912533665217,0.0267822736643062,0.5309550235213375,10.01761670683275,0.5088083534163755
1728,8.436262363684877,0.6201457576027093,13.955133861114629,0.2122519691365838,5842.8704363040415,0.1734788830743151,0.7773786133319965,0.757928711106655,0.0338042314292284,0.6728127561460293,10.219204195006524,0.609602097503262
1756,8.168087078145822,0.4711594878587906,16.665508849630715,0.814557522140159,5613.508749769862,0.0096491069784728,0.7787424841076198,0.7624749470253993,0.001042771940308,0.0109650897031936,9.759514268790165,0.3797571343950822
1757,8.069129416687964,0.4161830092710916,15.879517853564328,0.6398928563476285,5850.979215846017,0.1792708684614402,0.5600531787378152,0.0335105957927174,0.0319484478098446,0.6353221779766597,10.371886303067695,0.6859431515338484
1767,9.08795082252534,0.9821949014029668,14.374586315361496,0.3054636256358881,5630.314063308606,0.0216529023632898,0.5503564097781419,0.0011880325938061,0.0221688330172527,0.4377542023687416,10.31795194651575,0.6589759732578753
1771,9.077221460018931,0.9762341444549636,14.717101810185644,0.3815781800412541,6030.341721591041,0.3073869439936011,0.7519117879839918,0.6730392932799726,0.0121817311465007,0.2359945686161774,10.972360417608,0.9861802088040004
1773,8.764022193665808,0.8022345520365604,13.41430014926418,0.0920666998364845,6017.0966601055525,0.2979261857896804,0.7048742588604181,0.5162475295347269,0.048569902823343,0.971109147946324,10.983155881071294,0.9915779405356469
1782,8.721505911416953,0.7786143952316406,16.91234295495333,0.8694095455451849,5752.892393898856,0.1092088527848966,0.7687381477752477,0.7291271592508258,0.0271218006804208,0.5378141551600175,10.898279992364822,0.9491399961824112
1786,8.286675040957936,0.537041689421076,13.344959789473403,0.0766577309940895,6037.319008927588,0.3123707206625625,0.7792033517125607,0.7640111723752024,0.0194446067787425,0.3827193288634849,9.291676369984296,0.1458381849921474
1788,8.743778564060324,0.7909880911446255,15.33635359573286,0.5191896879406358,5948.720891476798,0.2490863510548558,0.7222525984121538,0.5741753280405126,0.0199669856242544,0.393272436853625,10.37555498638328,0.6877774931916399
1791,8.920178593101733,0.8889881072787408,15.767329040431605,0.614962008984801,5736.459189200608,0.0974708494290061,0.5833242440282919,0.1110808134276395,0.0488189010964689,0.9761394160902808,10.028178535478304,0.5140892677391516
1797,8.56628622437961,0.6923812357664499,14.230731921988266,0.2734959826640589,6141.878138359687,0.3870558131140618,0.7209009932758896,0.5696699775862987,0.0367257369997289,0.7318330707015956,10.911919937427596,0.9559599687137984
1802,8.249767908211984,0.5165377267844359,14.669724849467974,0.3710499665484384,5940.783034277215,0.2434164530551534,0.7800209984001307,0.7667366613337692,0.0244014094042529,0.4828567556414741,10.304590266376971,0.6522951331884859
1808,8.910746754437499,0.8837481969097223,15.963884682740568,0.6586410406090151,6041.042487521774,0.3150303482298383,0.5988791732005238,0.1629305773350789,0.0014582079405608,0.0193577361729468,9.31267961154095,0.1563398057704751
1818,8.863329441660168,0.8574052453667603,17.051269413934065,0.9002820919853483,5623.179317524422,0.016556655374587,0.7868447649178388,0.7894825497261294,0.0254469111760921,0.5039780035574173,9.328589135717063,0.1642945678585314
1820,8.034738781172674,0.3970771006514859,15.270053642919642,0.5044563650932535,5765.34758379868,0.1181054169990567,0.61087422732986,0.202914091099533,0.0462085580171125,0.9234052124669192,9.72580032648481,0.3629001632424055
1827,8.203507808764144,0.4908376715356355,15.200824277484974,0.4890720616633276,5705.166364174994,0.0751188315535668,0.7314214438296226,0.6047381460987419,0.0260715283176984,0.5165965316706753,9.267316188233233,0.1336580941166154
1829,8.146304925432618,0.45905829190701,13.002732754967909,0.000607278881757,6609.2248663183145,0.7208749045130819,0.7658220333648538,0.7194067778828458,0.0397438043519134,0.7928041283214844,9.193399995008296,0.0966999975041476
1834,8.97120090159454,0.9173338342191896,16.70053299442774,0.8223406654283862,6088.697351870243,0.3490695370501738,0.6232135410969004,0.2440451369896678,0.0085673035319814,0.162975828928918,9.581454392511116,0.2907271962555577
1837,8.557267328922192,0.6873707382901071,13.63454385448252,0.1410097454405602,5964.917237596776,0.260655169711983,0.8091977668240916,0.8639925560803055,0.0402305168878117,0.8026367048042768,10.8625943209687,0.9312971604843504
1839,8.982409867805197,0.9235610376695546,13.577477150347727,0.1283282556328281,5894.738501750183,0.2105275012501307,0.6778482864829841,0.4261609549432804,0.0164869740420553,0.3229691725667748,9.83572485461356,0.4178624273067809
1841,7.993143988984334,0.3739688827690747,13.643448657788229,0.1429885906196057,6152.492045529176,0.3946371753779824,0.8003580334901473,0.8345267783004912,0.0377857401581486,0.753247275922195,10.84200775109781,0.9210038755489054
1849,8.943730844536995,0.9020726914094426,13.037596532266576,0.0083547849481276,5984.004914102819,0.274289224359157,0.7155090858061205,0.5516969526870682,0.0160610961863372,0.3143655795219654,10.759732271263523,0.8798661356317617
1850,8.923999926211595,0.8911110701175531,16.748994609287205,0.8331099131749345,5865.29306467407,0.1894950461957638,0.5589040577353789,0.0296801924512628,0.0295185779213025,0.5862338974000509,10.847285079685529,0.923642539842763
1851,8.66776293856779,0.7487571880932175,13.504832358847713,0.1121849686328247,5965.670051876219,0.2611928941972996,0.6228257324307029,0.2427524414356762,0.0263876998115421,0.5229838345766095,10.998862525895506,0.9994312629477528
1855,8.591461287680671,0.7063673820448175,13.097337394503777,0.0216305321119503,6041.868955071366,0.3156206821938331,0.7010967567559041,0.5036558558530139,0.0157557014341218,0.3081959885681179,10.178982570785111,0.589491285392556
1856,8.823592695148767,0.8353292750826488,15.04668729344418,0.4548193985431511,6426.3246103119,0.5902318645085001,0.8309859360724012,0.9366197869080044,0.0262201174826571,0.5195983329829721,10.599305077810872,0.799652538905437
1857,8.619112819820057,0.7217293443444762,13.217712507364263,0.0483805571920586,5888.7985158106085,0.2062846541504344,0.7665380928207935,0.7217936427359786,0.0174363008768617,0.3421474924618535,9.548013934380997,0.2740069671904983
1868,9.034605369088045,0.952558538382248,13.136705586176346,0.030379019150299,5746.834715993308,0.1048819399952201,0.5596307445528612,0.0321024818428706,0.0329085947243343,0.6547190853400887,10.946121878302648,0.9730609391513244
1869,7.671167427610394,0.1950930153391075,13.301555609217434,0.0670123576038741,5924.494186363094,0.2317815616879244,0.6611484599104043,0.3704948663680143,0.0194309247915613,0.3824429250820467,10.617250883096016,0.8086254415480083
1878,8.393654919171263,0.596474955095146,15.880772285760692,0.6401716190579313,5670.012481709668,0.0500089155069052,0.587745013724541,0.1258167124151368,0.0310703140004822,0.617582101019844,10.95914156194427,0.9795707809721343
1879,8.91819597527399,0.8878866529299951,17.12120442211792,0.9158232049150932,5784.667980562218,0.1319057004015844,0.5683956726234008,0.0613189087446695,0.0497400926733705,0.9947493469367794,10.063954184470273,0.5319770922351361
1881,9.10940356477831,0.9941130915435056,17.225321116570086,0.9389602481266852,5850.331418413815,0.1788081560098681,0.5567926400697075,0.0226421335656917,0.0375867202552847,0.7492266718239341,10.795683519197706,0.897841759598853
1885,8.118520501415302,0.4436225007862787,13.12676272094835,0.0281694935440777,5654.699360949157,0.0390709721065407,0.6878265083068628,0.4594216943562091,0.0031782005625283,0.0541050618692597,9.433116891134404,0.2165584455672029
1892,8.69884489265101,0.7660249403616729,14.263881087404116,0.2808624638675814,5772.138070267545,0.1229557644768176,0.843552391315818,0.9785079710527268,0.0205634672025817,0.4053225697491261,9.707901499525754,0.3539507497628767
1894,8.308864477579547,0.5493691542108599,14.525543443754136,0.3390096541675857,5609.803280938196,0.0070023435272825,0.566649985022786,0.0554999500759531,0.0290721601067115,0.5772153556911419,9.539139802491023,0.2695699012455126
1896,8.677932322617375,0.7544068458985417,16.229236626911288,0.7176081393136199,5827.566606033702,0.1625475757383583,0.7854761350516908,0.7849204501723027,0.040498162274955,0.808043682322324,10.888303274690976,0.9441516373454882
1903,7.450239295129831,0.0723551639610176,14.489614402090105,0.3310254226866898,6105.48579490807,0.3610612820771923,0.7652095267170329,0.7173650890567762,0.0490116244938952,0.98003281805849,10.82238395012104,0.9111919750605202
1909,8.325937930153724,0.5588544056409577,13.816931829284083,0.1815404065075745,6443.976829424734,0.6028405924462387,0.6595184050364313,0.3650613501214378,0.0188037730600724,0.369773193132776,10.142713369420637,0.5713566847103175
1912,8.90355435712862,0.8797524206270112,13.127367487977423,0.0283038862172054,6024.423842122499,0.3031598872303562,0.816341116293523,0.8878037209784099,0.0027116360366572,0.0446795158920657,9.915487827123886,0.4577439135619434
1916,8.860324954803787,0.8557360860021039,13.340243790934949,0.0756097313188776,5686.90210970023,0.0620729355001643,0.6157972579164009,0.2193241930546696,0.0302972453784904,0.6019645531008161,10.832891975741976,0.9164459878709876
1919,8.809887413952527,0.8277152299736262,14.280312227959945,0.2845138284355434,5983.758098528756,0.2741129275205398,0.6791531081378472,0.4305103604594905,0.0144877520568382,0.282580849633096,9.568101607923388,0.2840508039616944
1926,8.23889127571862,0.5104951531770114,13.43684891267533,0.0970775361500734,5805.441943902328,0.1467442456445199,0.6177648070603379,0.2258826902011262,0.0073565987157326,0.1385171457723772,9.49617036901796,0.2480851845089792
1933,8.265934656122372,0.5255192534013177,14.636670755093917,0.3637046122430926,5852.2768651101605,0.1801977607929721,0.7548995104604967,0.6829983682016556,0.0367963925900179,0.7332604563639993,9.12792386612428,0.0639619330621393
1944,8.96513363611789,0.9139631311766062,13.694352959179648,0.1543006575954773,5919.857004131237,0.2284692886651693,0.750737308682984,0.6691243622766136,0.0309018491705225,0.6141787711216667,9.747809185115646,0.3739045925578227
1954,8.622873448935,0.7238185827416663,14.279954841245306,0.2844344091656238,5776.996700511052,0.1264262146507517,0.6089437680793922,0.1964792269313072,0.0200481609482323,0.3949123423885327,9.623607116603768,0.3118035583018842
1960,7.980130631833102,0.3667392399072791,15.491108178560337,0.5535795952356298,5854.842049648169,0.1820300354629784,0.7925627317399261,0.808542439133087,0.0491461304238144,0.9827501095720088,10.87610814544398,0.9380540727219908
1967,8.82275774611474,0.8348654145081899,15.950751192472808,0.6557224872161798,5784.697433371763,0.1319267381226873,0.7588228842940463,0.6960762809801546,0.0363591959430456,0.7244282008696079,10.59215841629544,0.7960792081477205
1978,8.513558440360216,0.663088022422342,14.622387171322616,0.3605304825161367,5699.128021601342,0.0708057297152444,0.7192116841256727,0.5640389470855758,0.0268125512760283,0.5315666924450172,10.702349543347374,0.8511747716736874
1979,8.61371601320899,0.7187311184494393,14.762254101139982,0.3916120224755515,5928.099062451973,0.2343564731799803,0.5791158409521197,0.097052803173732,0.0378019481267178,0.7535747096306639,10.157362395505176,0.5786811977525879
1991,8.583716749900697,0.7020648610559435,14.204906369098008,0.2677569709106685,5973.637271784747,0.2668837655605336,0.8078181397195557,0.8593937990651858,0.0116874745970759,0.2260095878197169,9.94875181965707,0.4743759098285355
2002,8.868076476301901,0.8600424868343894,16.168851988273595,0.7041893307274658,5734.083336115582,0.09577381151113,0.8444739910390205,0.9815799701300686,0.0393647437725575,0.785146338839546,10.552974144262336,0.7764870721311681
2020,8.473153853235527,0.640641029575293,13.525053034112764,0.1166784520250587,5764.120990430535,0.1172292788789535,0.8110779636826135,0.8702598789420452,0.0395181189272315,0.7882448268127591,10.210379587112987,0.6051897935564945
2022,7.930367521760076,0.3390930676444871,14.242870276729851,0.2761933948288564,5792.848989533306,0.1377492782380756,0.8047190731865206,0.8490635772884021,0.0219832931142819,0.4340059215006456,9.243649490748435,0.1218247453742178
2026,7.95101698173217,0.3505649898512056,13.229381306314174,0.0509736236253721,5842.731839473722,0.1733798853383729,0.7744590342542004,0.7481967808473347,0.0497083448082029,0.9941079759232916,10.906916011354223,0.9534580056771116
2032,8.344206599012445,0.5690036661180249,17.439159398028607,0.9864798662285796,6189.047963441962,0.4207485453156869,0.6521188976520096,0.3403963255066984,0.0360936999069286,0.7190646445844165,10.607245923145603,0.8036229615728019
2034,8.044222029479059,0.4023455719328105,13.325180133377184,0.0722622518615965,6157.338113999767,0.3980986528569769,0.5981518424530459,0.1605061415101527,0.0445406668354459,0.8897104411201202,10.633586889086606,0.8167934445433029
2038,8.984224028632788,0.9245689047959936,13.448396689949844,0.0996437088777434,5885.589277951677,0.2039923413940549,0.7109572766969872,0.5365242556566239,0.0030272204976704,0.0510549595488987,10.704811924544025,0.8524059622720116
2044,8.048833491861934,0.4049074954788523,16.60246227748852,0.8005471727752266,5729.102043499634,0.0922157453568816,0.703044363066371,0.5101478768879034,0.0436249740593205,0.8712115971579901,10.617225591210644,0.808612795605322
2046,8.542921026469912,0.6794005702610626,14.948414682203657,0.4329810404897012,5684.808453130533,0.0605774665218092,0.7961769622449447,0.8205898741498157,0.0432551855979127,0.8637411231901565,10.858777774389148,0.929388887194574
2052,8.964638995678651,0.913688330932584,13.846315184523275,0.1880700410051724,5617.119940379263,0.0122285288423306,0.7648774962986568,0.7162583209955227,0.0447005201048644,0.892939800098271,10.565841877293332,0.7829209386466662
2055,8.29700819286104,0.5427823293672449,13.116439874072237,0.0258755275716077,5764.241550530127,0.1173153932358046,0.5969004230065165,0.1563347433550549,0.0052890743416282,0.0967489765985514,9.88833115349643,0.444165576748215
2056,8.650809108434235,0.7393383935745749,15.247139959357265,0.4993644354127253,5733.892137294825,0.0956372409248752,0.8113248122769887,0.8710827075899623,0.0381637414142967,0.7608836649352871,9.230168155876909,0.1150840779384546
2059,8.017663353415568,0.387590751897538,15.989397604985893,0.6643105788857537,5817.439000734026,0.1553135719528759,0.7855266450668102,0.7850888168893676,0.0276418862075273,0.5483209334854001,10.094866197078025,0.547433098539011
2060,9.113802388018671,0.9965568822325952,14.57529104015762,0.3500646755905824,5999.140872971236,0.2851006235508825,0.8266545442586187,0.9221818141953958,0.0386595142877862,0.7708992785411369,10.750744554954265,0.8753722774771314
2065,7.922672275361226,0.3348179307562364,13.278454374606426,0.061878749912539,5783.133190424112,0.1308094217315086,0.7630122889515155,0.7100409631717184,0.0228996714344502,0.4525186148373793,9.76831332025628,0.3841566601281407
2079,8.065477882920241,0.4141543794001339,14.480880831774686,0.3290846292832634,5980.518213449383,0.2717987238924167,0.7435020104889798,0.6450067016299327,0.0241349487880273,0.4774737128894412,9.408787367213174,0.2043936836065872
2081,7.955278210630652,0.3529323392392514,13.000171386326931,3.8085850429081525e-05,6028.868463540024,0.3063346168143031,0.806673152001586,0.8555771733386199,0.0088240199020614,0.1681620182234628,10.305241094828084,0.652620547414042
2091,8.936627074393861,0.898126152441034,13.28595439186878,0.0635454204152847,5932.5239284026,0.2375170917161432,0.7622090089087955,0.7073633630293185,0.0202500468393578,0.3989908452395529,9.425760885902584,0.2128804429512929
2095,8.905012553945594,0.8805625299697754,14.478588014147029,0.3285751142548951,6027.374401265184,0.3052674294751318,0.5575001034371897,0.025000344790632,0.019329313311507,0.3803901679092329,10.605497819231758,0.8027489096158787
2100,8.56707377912808,0.6928187661822671,16.5759325793369,0.7946516842970893,5662.368765285151,0.0445491180608221,0.5720915521736458,0.0736385072454858,0.0277402407103285,0.5503078931379514,10.579427344955702,0.7897136724778511
2103,7.461675130326506,0.0787084057369479,15.038030380711849,0.4528956401581885,6351.004092211074,0.5364314944364815,0.7993477629609036,0.8311592098696785,0.0067785746427895,0.1268398917735258,9.007389392673817,0.0036946963369075
2105,8.143867990014105,0.4577044388967248,17.152397138540632,0.9227549196756958,5684.863191189162,0.0606165651351155,0.6290344284064855,0.2634480946882849,0.0236669684409656,0.468019564463953,10.922068082890735,0.9610340414453676
2107,8.950351413500313,0.9057507852779516,14.37646198902423,0.3058804420053846,5996.900791666384,0.2835005654759885,0.566289976637387,0.054299922124623,0.0323581034494331,0.6435980494834973,10.521656064153708,0.760828032076854
2109,8.386900124228143,0.5927222912378578,13.269411637437807,0.0598692527639574,5896.717461325998,0.2119410438042842,0.7848334073278724,0.7827780244262413,0.0275178046878972,0.5458142361191354,9.31674165079431,0.1583708253971548
2115,8.486165813295361,0.6478698962752006,16.67230939525824,0.8160687545018311,5676.714182116977,0.0547958443692695,0.744481932855209,0.6482731095173635,0.0078198450730285,0.1478756580409814,10.355869669622084,0.6779348348110421
2125,8.009248777511099,0.382915987506166,13.028693782817202,0.0063763961816003,5789.084471122919,0.135060336516371,0.814891781212712,0.8829726040423733,0.0485870344119983,0.9714552406464309,10.170476179225377,0.5852380896126873
2126,8.158466722398522,0.4658148457769564,13.867909134779868,0.1928686966177484,5878.297172492855,0.1987836946377537,0.6892968870351206,0.4643229567837353,0.0249862993611797,0.4946727143672668,10.901873382554772,0.9509366912773858
2139,8.500287265798088,0.6557151476656046,14.004401592242354,0.2232003538316342,6084.585981676636,0.3461328440547403,0.814116965255181,0.8803898841839367,0.0093923897045171,0.1796442364548917,10.581653380458985,0.7908266902294919
2152,8.789407919971287,0.816337733317382,15.210498589626068,0.4912219088057931,5946.180870670744,0.2472720504791028,0.673560783627952,0.4118692787598401,0.0339743956283733,0.6762504167348145,9.752024527699268,0.3760122638496337
2164,8.96194975470707,0.9121943081705954,15.573555441282238,0.5719012091738309,6033.12608770019,0.3093757769287065,0.8200866456897893,0.9002888189659646,0.0336096616279201,0.6688820530892952,10.206878472737229,0.6034392363686137
2169,7.959671442271071,0.3553730234839281,14.59917470387423,0.3553721564164954,5614.185640626673,0.0101326004476238,0.5783761189520822,0.0945870631736069,0.0226320231270699,0.4471115783246459,9.624510632650225,0.3122553163251126
2171,8.336009160604979,0.5644495336694332,14.69505801872176,0.3766795597159467,6298.132367752743,0.4986659769662454,0.7621979176517408,0.7073263921724696,0.012785117284556,0.2481841875667889,9.158080180293586,0.0790400901467929
2172,8.385800953227486,0.5921116406819364,17.126149237934985,0.9169220528744412,6153.818821714056,0.3955848726528974,0.8086948721147615,0.8623162403825386,0.0409014933461384,0.8161917847704732,10.26560732611383,0.6328036630569147
2173,8.453559386030921,0.6297552144616236,14.944868090655188,0.432192909034486,6121.023937374665,0.3721599552676183,0.5944226403101355,0.1480754677004515,0.0100367017282544,0.1926606409748374,9.435915844765052,0.2179579223825257
2175,8.560770223057748,0.6893167905876384,15.401039005824664,0.533564223516592,5718.245173911707,0.084460838508362,0.6358207522966965,0.2860691743223217,0.0021994447766075,0.0343322177092433,10.57474395301132,0.7873719765056606
2177,8.977557452859788,0.9208652515887712,13.6264741940599,0.1392164875688669,6708.525784538383,0.7918041318131308,0.763030531258817,0.7101017708627233,0.0249683366779762,0.4943098318783072,10.833146471665415,0.9165732358327084
2179,8.523770820876383,0.6687615671535462,13.418864425673716,0.093080983483048,5767.249389730347,0.1194638498073905,0.8353106348705233,0.9510354495684108,0.0120748711859388,0.2338357815341175,9.061643269213215,0.0308216346066086
2180,8.721263214773437,0.7784795637630207,14.896929877908844,0.4215399728686317,5602.800573269329,0.0020004094780924,0.8334517710144655,0.944839236714885,0.049516087123074,0.9902239822843236,9.109399490398886,0.0546997451994426
2183,8.184720398269908,0.4804002212610605,14.576318862921152,0.3502930806491448,5919.205152940822,0.2280036806720153,0.6532134878024206,0.3440449593414021,0.0486151433351172,0.9720230976791364,10.969401281948416,0.9847006409742078
2191,9.028828099232443,0.9493489440180256,16.462168110985665,0.7693706913301476,5778.329873950933,0.1273784813935232,0.8340307048534927,0.9467690161783092,0.0034984130138438,0.0605740002796739,10.427999356972885,0.7139996784864413
2192,8.069935538446956,0.4166308546927535,15.883209312466224,0.6407131805480499,5745.274881764987,0.1037677726892766,0.7112919596326016,0.5376398654420053,0.0072452341166336,0.1362673558915892,10.430402586210786,0.7152012931053925
2196,8.43763386446573,0.6209077024809605,14.227298895563685,0.2727330879030409,5602.455890999367,0.0017542078566903,0.6624175681830837,0.3747252272769457,0.016471265187327,0.3226518219662028,10.442375698776743,0.7211878493883712
2204,8.891115624812455,0.8728420137846981,13.40412211037586,0.0898049134168578,5924.878409096283,0.2320560064973448,0.6927262034051563,0.475754011350521,0.0116576934774224,0.2254079490388369,9.900692977660334,0.4503464888301673
2208,8.740875799242678,0.7893754440237108,16.96451472015897,0.881003271146438,5611.928650988589,0.0085204649918491,0.7556768592934032,0.6855895309780108,0.0481991123300594,0.963618430910291,9.224303556641322,0.1121517783206609
2211,8.503022960374638,0.6572349779859104,13.075806818833517,0.0168459597407812,5790.308868206397,0.1359349058617123,0.6791948059851465,0.4306493532838217,0.0327489671948071,0.6514942867637805,10.832168706665476,0.9160843533327386
2223,8.165740882752019,0.4698560459733435,14.598168546575476,0.3551485659056614,6673.780029920556,0.7669857356575394,0.7302088596696115,0.600696198898705,0.0481882367171594,0.9633987215587766,10.69231472926545,0.8461573646327247
2229,8.002750668805515,0.379305927114175,15.083137334540575,0.4629194076756835,5794.473388076104,0.138909562911503,0.6273645353693548,0.2578817845645158,0.0066969964267104,0.1251918470042513,10.809670642095044,0.904835321047522
2239,8.244757603394708,0.5137542241081717,15.964551289026971,0.658789175339327,6488.57420182334,0.6346958584452431,0.6272514295654026,0.2575047652180084,0.0255120605301911,0.5052941521250728,10.187617268299784,0.5938086341498917
2241,8.269279215365774,0.527377341869875,14.459886063063236,0.324419125125164,5713.1600525252,0.080828608946571,0.6717694849524735,0.4058982831749116,0.0283634394958612,0.562897767593156,10.95666614976528,0.9783330748826397
2250,8.216914559869066,0.4982858665939258,13.188506143821275,0.0418902541825054,5715.7021710056015,0.0826444078611438,0.571277388478296,0.0709246282609864,0.048881336629145,0.9774007399827292,9.839160271479416,0.4195801357397077
2251,9.07841764394965,0.9768986910831392,15.55932231276499,0.5687382917255535,5804.322457380493,0.1459446124146374,0.8326617803288003,0.9422059344293348,0.0370249496941741,0.737877771599478,10.613905147511732,0.8069525737558665
2255,8.246980442374232,0.5149891346523512,13.3554682875825,0.0789929527961111,5743.736998853892,0.1026692848956375,0.7626810427658681,0.7089368092195605,0.0083964510025236,0.1595242626772455,9.296628203978916,0.1483141019894578
2257,8.381326619504486,0.5896258997247146,14.689509919545078,0.3754466487877952,5620.488909993603,0.0146349357097158,0.6328442149301701,0.2761473831005667,0.0214020150297152,0.4222629298932372,9.312344504067944,0.1561722520339716
2294,8.57597513687068,0.6977639649281554,17.175497384911427,0.9278883077580952,5706.009693055101,0.075721209325072,0.7780506561740078,0.7601688539133595,0.0309097505751045,0.6143383954566579,9.645893586159788,0.322946793079893
2299,8.464142159643675,0.6356345331353751,16.480347759629943,0.7734106132510982,5704.071917789789,0.0743370841355636,0.7068225473848412,0.5227418246161373,0.0062138359896039,0.1154310300930095,10.70601741459478,0.85300870729739
2301,8.640787994907434,0.7337711082819077,15.30850680790376,0.5130015128675027,5704.382305425885,0.0745587895899179,0.7051739103026826,0.5172463676756087,0.0052939744098385,0.0968479678755267,9.881039569511936,0.4405197847559675
2308,8.562572053735966,0.6903178076310929,13.539933171104602,0.1199851491343561,6821.5368304369385,0.8725263074549563,0.7664663071813211,0.7215543572710703,0.0157239014779937,0.307553565211995,10.069123630934364,0.5345618154671815
2319,8.490993829102402,0.6505521272791125,17.185974520670655,0.9302165601490346,5649.648369284407,0.0354631209174332,0.7976344924340701,0.8254483081135674,0.0104808882197338,0.2016341054491692,10.430658530913904,0.7153292654569517
2322,8.298504261950308,0.5436134788612823,15.093241605307911,0.4651648011795364,6010.180205883264,0.2929858613451882,0.7177451187383528,0.5591503957945093,0.0378919888903606,0.7553937149567814,10.34921544576052,0.6746077228802595
2326,9.001037468992804,0.9339097049960028,13.938171712765502,0.2084826028367783,5726.858676250034,0.0906133401785953,0.6967255339351908,0.4890851131173023,0.0308323068007681,0.6127738747629938,10.99489887468429,0.9974494373421456
2331,8.757137867575612,0.7984099264308957,13.616980755391303,0.1371068345314012,5749.802172462114,0.1070015517586527,0.5930008438555099,0.1433361461850326,0.0325941744553925,0.6483671607150008,10.420465796291422,0.710232898145711
2333,7.954007621866196,0.3522264565923312,14.02233974701207,0.2271866104471267,5840.415623054354,0.1717254450388244,0.7039302439399279,0.5131008131330929,0.0295549612562414,0.5869689142675049,10.702101939370207,0.8510509696851035
2334,7.731031807472092,0.2283510041511621,17.27031203787018,0.948958230637818,6685.641451405977,0.7754581795756981,0.7539253100268068,0.6797510334226895,0.0363684801194408,0.7246157599887049,9.988315031650371,0.4941575158251859
2335,8.742987538486279,0.7905486324923773,16.456912570540844,0.7682027934535207,5620.145753617609,0.0143898240125779,0.6803141253743774,0.4343804179145911,0.0338263847324756,0.6732602976257707,9.073260603794475,0.0366303018972378
2338,8.64434802355934,0.7357489019774118,14.408024954618943,0.3128944343597651,6017.9660913238895,0.2985472080884928,0.8432276668376664,0.9774255561255546,0.0018101342311227,0.0264673582045006,10.99309438650129,0.9965471932506452
2345,8.447177203566339,0.6262095575368553,16.901306916398745,0.8669570925330544,5685.469527853543,0.0610496627525308,0.6946814477037362,0.482271492345787,0.0239305662130852,0.4733447719815198,10.781161567456296,0.8905807837281478
2346,8.4797048116318,0.6442804509065557,16.603559819229517,0.800791070939893,5667.454861699645,0.0481820440711754,0.6628758912480099,0.3762529708266998,0.0412517723806799,0.8232681289026245,10.432184262551155,0.7160921312755776
2348,8.744392557957205,0.7913291988651148,15.833146065478925,0.629588014550872,5840.252637707505,0.1716090269339315,0.7505235525888815,0.6684118419629382,0.0496984120982738,0.993907315116644,10.203840872196103,0.6019204360980526
2350,8.201591771909216,0.4897732066162316,14.860864470067252,0.4135254377927227,5670.586753166532,0.0504191094046654,0.7674968929709968,0.7249896432366559,0.0278823507790037,0.5531788036162373,9.42157965140314,0.2107898257015705
2351,9.05964886043376,0.9664715891298674,13.20701023743896,0.0460022749864353,5844.988702073685,0.1749919300526319,0.5770156863713537,0.0900522879045121,0.0089912306537597,0.1715400132072678,10.493164671376029,0.7465823356880132
2356,8.098991603364933,0.4327731129805188,14.675160598139836,0.3722579106977416,5895.619617960979,0.2111568699721279,0.6922323879504033,0.4741079598346779,0.0352262467714524,0.701540338817221,9.621932737612775,0.3109663688063881
2358,8.234553905319414,0.5080855029552306,14.369781585311936,0.3043959078470973,5688.449665134961,0.0631783322392578,0.7262563461193939,0.587521153731313,0.0096161510738339,0.1841646681582625,10.178862925176448,0.5894314625882242
2361,8.995321849602444,0.9307343608902467,16.02864271175956,0.6730317137243464,5630.507547971988,0.0217911056942774,0.5776519085229687,0.0921730284098952,0.0460443695686053,0.92008827411324,9.269605345121487,0.1348026725607432
2366,8.453061272025518,0.6294784844586216,15.83952397113818,0.6310053269195957,5611.691429355227,0.0083510209680194,0.6395873183132094,0.2986243943773643,0.0431072156135187,0.8607518305761352,9.247340094367845,0.1236700471839219
